resource_id,title,subject,institution,learning_product,level,duration_raw,hours_estimate,skills_raw,skills_list,skill_count,rating,reviews
coursera_0043,IBM Back-End Development,Computer Science,IBM,Professional Certificate,beginner,3 - 6 Months,100,"Open Web Application Security Project (OWASP), Istio, Software Development Life Cycle, Linux Commands, Unit Testing, Application Deployment, Kubernetes, NoSQL, Bash (Scripting Language), MongoDB, Shell Script, Django (Web Framework), Object-Relational Mapping, OpenShift, Git (Version Control System), Cloud Applications, Containerization, GitHub, Jupyter, Grafana","['Open Web Application Security Project (OWASP)', 'Istio', 'Software Development Life Cycle', 'Linux Commands', 'Unit Testing', 'Application Deployment', 'Kubernetes', 'NoSQL', 'Bash (Scripting Language)', 'MongoDB', 'Shell Script', 'Django (Web Framework)', 'Object-Relational Mapping', 'OpenShift', 'Git (Version Control System)', 'Cloud Applications', 'Containerization', 'GitHub', 'Jupyter', 'Grafana']",20,4.6,47000
coursera_0044,Applied Software Engineering Fundamentals,Computer Science,IBM,Specialization,beginner,3 - 6 Months,100,"Software Development Life Cycle, Linux Commands, Unit Testing, Bash (Scripting Language), Shell Script, Git (Version Control System), GitHub, Development Environment, Version Control, File Management, Jupyter, Software Engineering, Software Architecture, Application Deployment, Automation, Flask (Web Framework), Web Scraping, Python Programming, Open Source Technology, Application Development","['Software Development Life Cycle', 'Linux Commands', 'Unit Testing', 'Bash (Scripting Language)', 'Shell Script', 'Git (Version Control System)', 'GitHub', 'Development Environment', 'Version Control', 'File Management', 'Jupyter', 'Software Engineering', 'Software Architecture', 'Application Deployment', 'Automation', 'Flask (Web Framework)', 'Web Scraping', 'Python Programming', 'Open Source Technology', 'Application Development']",20,4.6,46000
coursera_0045,Foundations of Cybersecurity,Computer Science,Google,Course,beginner,1 - 4 Weeks,20,"Security Controls, Cybersecurity, Cyber Attacks, Security Awareness, Cyber Security Policies, Network Analysis, Security Information and Event Management (SIEM), Ethical Standards And Conduct, SQL","['Security Controls', 'Cybersecurity', 'Cyber Attacks', 'Security Awareness', 'Cyber Security Policies', 'Network Analysis', 'Security Information and Event Management (SIEM)', 'Ethical Standards And Conduct', 'SQL']",9,4.8,31000
coursera_0046,Python for Everybody,Computer Science,University of Michigan,Specialization,beginner,3 - 6 Months,100,"Web Scraping, Data Processing, Relational Databases, JSON, Database Design, SQL, Network Protocols, Databases, Web Services, Restful API, Programming Principles, Data Cleansing, Data Structures, Data Storytelling, Data Collection, Computer Programming, Python Programming, Data Manipulation, Development Environment, Computational Thinking","['Web Scraping', 'Data Processing', 'Relational Databases', 'JSON', 'Database Design', 'SQL', 'Network Protocols', 'Databases', 'Web Services', 'Restful API', 'Programming Principles', 'Data Cleansing', 'Data Structures', 'Data Storytelling', 'Data Collection', 'Computer Programming', 'Python Programming', 'Data Manipulation', 'Development Environment', 'Computational Thinking']",20,4.8,277000
coursera_0047,Mathematics for Machine Learning and Data Science,Computer Science,DeepLearning.AI,Specialization,intermediate,1 - 3 Months,40,"Descriptive Statistics, Bayesian Statistics, Statistical Hypothesis Testing, Probability & Statistics, Sampling (Statistics), Probability Distribution, Probability, Linear Algebra, Statistical Inference, A/B Testing, Statistical Analysis, Applied Mathematics, NumPy, Calculus, Dimensionality Reduction, Machine Learning, Jupyter, Python Programming, Data Manipulation, Data Science","['Descriptive Statistics', 'Bayesian Statistics', 'Statistical Hypothesis Testing', 'Probability & Statistics', 'Sampling (Statistics)', 'Probability Distribution', 'Probability', 'Linear Algebra', 'Statistical Inference', 'A/B Testing', 'Statistical Analysis', 'Applied Mathematics', 'NumPy', 'Calculus', 'Dimensionality Reduction', 'Machine Learning', 'Jupyter', 'Python Programming', 'Data Manipulation', 'Data Science']",20,4.6,2600
coursera_0048,IBM Front-End Developer,Computer Science,IBM,Professional Certificate,beginner,3 - 6 Months,100,"Bootstrap (Front-End Framework), Software Development Life Cycle, Browser Compatibility, User Centered Design, Cloud-Native Computing, React Redux, NoSQL, Git (Version Control System), GitHub, Webpack, Application Development, MongoDB, React.js, Agile Methodology, HTML and CSS, Front-End Web Development, JavaScript Frameworks, Development Environment, Version Control, Interviewing Skills","['Bootstrap (Front-End Framework)', 'Software Development Life Cycle', 'Browser Compatibility', 'User Centered Design', 'Cloud-Native Computing', 'React Redux', 'NoSQL', 'Git (Version Control System)', 'GitHub', 'Webpack', 'Application Development', 'MongoDB', 'React.js', 'Agile Methodology', 'HTML and CSS', 'Front-End Web Development', 'JavaScript Frameworks', 'Development Environment', 'Version Control', 'Interviewing Skills']",20,4.6,5700
coursera_0049,Generative AI for Mobile App Developers,Computer Science,IBM,Specialization,advanced,1 - 3 Months,40,"ChatGPT, Generative AI, Mobile Development, OpenAI, CI/CD, Software Development, Apple iOS, Software Development Life Cycle, DevSecOps, Data Ethics, Application Development, Natural Language Processing, Cloud Development, Prototyping, Marketing Analytics, Data-Driven Decision-Making, Artificial Intelligence, IBM Cloud, Software Development Tools, Image Analysis","['ChatGPT', 'Generative AI', 'Mobile Development', 'OpenAI', 'CI/CD', 'Software Development', 'Apple iOS', 'Software Development Life Cycle', 'DevSecOps', 'Data Ethics', 'Application Development', 'Natural Language Processing', 'Cloud Development', 'Prototyping', 'Marketing Analytics', 'Data-Driven Decision-Making', 'Artificial Intelligence', 'IBM Cloud', 'Software Development Tools', 'Image Analysis']",20,4.7,4500
coursera_0050,Generative AI for Software Developers,Computer Science,IBM,Specialization,intermediate,1 - 3 Months,40,"ChatGPT, Generative AI, OpenAI, CI/CD, Software Development, Software Development Life Cycle, DevSecOps, Data Ethics, Natural Language Processing, Prototyping, Software Architecture, Artificial Intelligence, IBM Cloud, Artificial Intelligence and Machine Learning (AI/ML), Software Testing, Software Development Tools, Augmented and Virtual Reality (AR/VR), Debugging, Image Analysis, Technical Communication","['ChatGPT', 'Generative AI', 'OpenAI', 'CI/CD', 'Software Development', 'Software Development Life Cycle', 'DevSecOps', 'Data Ethics', 'Natural Language Processing', 'Prototyping', 'Software Architecture', 'Artificial Intelligence', 'IBM Cloud', 'Artificial Intelligence and Machine Learning (AI/ML)', 'Software Testing', 'Software Development Tools', 'Augmented and Virtual Reality (AR/VR)', 'Debugging', 'Image Analysis', 'Technical Communication']",20,4.7,4500
coursera_0051,Foundations of User Experience (UX) Design,Computer Science,Google,Course,beginner,1 - 4 Weeks,20,"UI/UX Research, Design Thinking, User Research, User Experience Design, User Centered Design, Usability, Persona (User Experience), Web Content Accessibility Guidelines, Prototyping, Wireframing, Sprint Planning","['UI/UX Research', 'Design Thinking', 'User Research', 'User Experience Design', 'User Centered Design', 'Usability', 'Persona (User Experience)', 'Web Content Accessibility Guidelines', 'Prototyping', 'Wireframing', 'Sprint Planning']",11,4.8,71000
coursera_0052,IBM Java Developer,Computer Science,IBM,Professional Certificate,beginner,3 - 6 Months,100,"Spring Framework, Software Development Life Cycle, Java Programming, Hibernate (Java), Git (Version Control System), GitHub, Object Oriented Programming (OOP), HTML and CSS, Spring Boot, Development Environment, Version Control, Web Design and Development, Restful API, Hypertext Markup Language (HTML), NoSQL, Generative AI, Interviewing Skills, CI/CD, Java, Professional Networking","['Spring Framework', 'Software Development Life Cycle', 'Java Programming', 'Hibernate (Java)', 'Git (Version Control System)', 'GitHub', 'Object Oriented Programming (OOP)', 'HTML and CSS', 'Spring Boot', 'Development Environment', 'Version Control', 'Web Design and Development', 'Restful API', 'Hypertext Markup Language (HTML)', 'NoSQL', 'Generative AI', 'Interviewing Skills', 'CI/CD', 'Java', 'Professional Networking']",20,4.7,4800
coursera_0053,Generative AI for Software Development,Computer Science,DeepLearning.AI,Professional Certificate,beginner,1 - 3 Months,40,"Database Design, Software Documentation, Software Design Patterns, Database Systems, Software Testing, ChatGPT, Technical Documentation, Generative AI, Software Design, Code Review, Software Architecture, Software Systems, System Design and Implementation, Dependency Analysis, Artificial Intelligence, Software Development Tools, OpenAI, Software Development, Natural Language Processing, Debugging","['Database Design', 'Software Documentation', 'Software Design Patterns', 'Database Systems', 'Software Testing', 'ChatGPT', 'Technical Documentation', 'Generative AI', 'Software Design', 'Code Review', 'Software Architecture', 'Software Systems', 'System Design and Implementation', 'Dependency Analysis', 'Artificial Intelligence', 'Software Development Tools', 'OpenAI', 'Software Development', 'Natural Language Processing', 'Debugging']",20,4.6,454
coursera_0054,Play It Safe: Manage Security Risks,Computer Science,Google,Course,beginner,1 - 4 Weeks,20,"Open Web Application Security Project (OWASP), Security Controls, Risk Management, Cybersecurity, Security Information and Event Management (SIEM), Incident Response, NIST 800-53, Cyber Security Policies, Cyber Risk, Safety Audits, Threat Detection, Compliance Auditing","['Open Web Application Security Project (OWASP)', 'Security Controls', 'Risk Management', 'Cybersecurity', 'Security Information and Event Management (SIEM)', 'Incident Response', 'NIST 800-53', 'Cyber Security Policies', 'Cyber Risk', 'Safety Audits', 'Threat Detection', 'Compliance Auditing']",12,4.8,8900
coursera_0055,Connect and Protect: Networks and Network Security,Computer Science,Google,Course,beginner,1 - 4 Weeks,20,"Network Security, Intrusion Detection and Prevention, Hardening, TCP/IP, Cyber Attacks, Network Architecture, Computer Networking, Cloud Computing, Firewall, Network Infrastructure, Network Protocols, Virtual Private Networks (VPN)","['Network Security', 'Intrusion Detection and Prevention', 'Hardening', 'TCP/IP', 'Cyber Attacks', 'Network Architecture', 'Computer Networking', 'Cloud Computing', 'Firewall', 'Network Infrastructure', 'Network Protocols', 'Virtual Private Networks (VPN)']",12,4.8,5800
coursera_0056,"DevOps, Cloud, and Agile Foundations",Computer Science,IBM,Specialization,beginner,3 - 6 Months,100,"Agile Software Development, Cloud Computing Architecture, Cloud Services, Agile Methodology, DevOps, Kanban Principles, Cloud Security, Cloud Infrastructure, Cloud Platforms, Cloud Computing, Agile Project Management, Cloud-Native Computing, User Story, Cloud Storage, Sprint Retrospectives, Sprint Planning, Workflow Management, CI/CD, Test Driven Development (TDD), Scrum (Software Development)","['Agile Software Development', 'Cloud Computing Architecture', 'Cloud Services', 'Agile Methodology', 'DevOps', 'Kanban Principles', 'Cloud Security', 'Cloud Infrastructure', 'Cloud Platforms', 'Cloud Computing', 'Agile Project Management', 'Cloud-Native Computing', 'User Story', 'Cloud Storage', 'Sprint Retrospectives', 'Sprint Planning', 'Workflow Management', 'CI/CD', 'Test Driven Development (TDD)', 'Scrum (Software Development)']",20,4.7,12000
coursera_0057,IBM Applied DevOps Engineering,Computer Science,IBM,Professional Certificate,intermediate,3 - 6 Months,100,"CI/CD, Open Web Application Security Project (OWASP), Istio, Continuous Integration, Agile Software Development, Application Deployment, Test Driven Development (TDD), Gherkin (Scripting Language), Kubernetes, Jenkins, DevOps, Code Coverage, OpenShift, Cloud Applications, Containerization, Agile Methodology, Behavior-Driven Development, Secure Coding, Grafana, System Monitoring","['CI/CD', 'Open Web Application Security Project (OWASP)', 'Istio', 'Continuous Integration', 'Agile Software Development', 'Application Deployment', 'Test Driven Development (TDD)', 'Gherkin (Scripting Language)', 'Kubernetes', 'Jenkins', 'DevOps', 'Code Coverage', 'OpenShift', 'Cloud Applications', 'Containerization', 'Agile Methodology', 'Behavior-Driven Development', 'Secure Coding', 'Grafana', 'System Monitoring']",20,4.7,6800
